outer_target,inner_validation,experiment,variant,parameter_id,parameters_json,seed,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8677238057005219,0.7222135442504783,0.5638598919981079,0.5070226229094164,0.1626196966879736,0.14970535037713212,0.8095238095238095,0.8160879164993978,0.7606837606837606,0.6953125,0.839622641509434,0.8113207547169812,-1.0946345907424209,0.677424626180439,0.2006475030482882
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_exercise,0,294.0,0.36054421768707484,0.8147330389401846,0.6979165764907289,0.5954209659719388,0.5637389227167278,0.18762227522441516,0.18083459441966732,0.7380952380952381,0.7355479727017262,0.6666666666666666,0.616,0.7264150943396226,0.660377358490566,-0.8009905715391664,0.6709768697544485,0.2102332417688505
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_routine,0,294.0,0.36054421768707484,0.8822761942994781,0.7561372727522134,0.6775416708241856,0.5636031056332648,0.19510500959112367,0.1625519961953058,0.7721088435374149,0.8074066639903653,0.7471698113207547,0.6226415094339622,0.9339622641509434,0.8018867924528302,-1.7745382441074746,0.7657873228473908,0.22439678926578527
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,0,294.0,0.36054421768707484,0.840726615816941,0.6957498303904306,0.692533105015615,0.5970700129997504,0.2006477730965266,0.1745980663378221,0.7653061224489796,0.789743075070253,0.7294117647058823,0.6241610738255033,0.8773584905660378,0.7264150943396226,-1.2931162925467334,0.6344470470917154,0.24969738532006452
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,1,294.0,0.36054421768707484,0.8463719389803293,0.700760133427202,0.7100040366836923,0.6077569164298509,0.2019213585391243,0.1755032442812725,0.7619047619047619,0.7870835006021678,0.7265625,0.62,0.8773584905660378,0.7641509433962265,-1.355316735457051,0.6229984560523738,0.24897169026047614
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,2,294.0,0.36054421768707484,0.86029706945002,0.7377651527074061,0.6874568111812347,0.5887868503743624,0.2003959103262738,0.1738759123582868,0.7551020408163265,0.7776495383380169,0.7165354330708661,0.6148648648648649,0.8584905660377359,0.7547169811320755,-1.416816996059948,0.6636268087999495,0.23076606434369107
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,3,294.0,0.36054421768707484,0.8428843837816139,0.7221829652432499,0.6846375904755365,0.5950326180333771,0.19882079995918236,0.1752939498508279,0.7585034013605442,0.7803091128061019,0.7193675889328063,0.6190476190476191,0.8584905660377359,0.7358490566037735,-1.2699378499007576,0.6270826474421465,0.23668769735671702
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,4,294.0,0.36054421768707484,0.8461461260537936,0.6734323042511396,0.6867399534614634,0.5856120958915818,0.19158531739635462,0.165917528791917,0.7857142857142857,0.8077579285427539,0.749003984063745,0.6482758620689655,0.8867924528301887,0.839622641509434,-1.432902482279534,0.6621657465933055,0.25685169741749475
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,0,294.0,0.36054421768707484,0.8524187073464473,0.7280413086069897,0.6326941896033624,0.5608832898016691,0.19225795995843495,0.17304233585925025,0.7517006802721088,0.7688177438779606,0.7068273092369478,0.6153846153846154,0.8301886792452831,0.7641509433962265,-1.21011837092374,0.6608856871793563,0.22095893382659482
cleveland,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.1, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,1,294.0,0.36054421768707484,0.8505118426334806,0.707953391568944,0.6211965312353505,0.5518626882380813,0.17977932539607855,0.16300666849009313,0.782312925170068,0.7927539140907267,0.7333333333333333,0.6567164179104478,0.8301886792452831,0.7641509433962265,-1.1255347183499147,0.6366471962574353,0.22002685953277976
