outer_target,inner_validation,experiment,variant,parameter_id,parameters_json,seed,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_advanced,0,294.0,0.36054421768707484,0.8748996386993175,0.7527432635215425,0.5018101780830404,0.46371457182978987,0.15361502404571317,0.14324218772892106,0.8095238095238095,0.8160879164993978,0.7606837606837606,0.6953125,0.839622641509434,0.8301886792452831,-0.9814614365828569,0.9014395663052881,0.16518952580868618
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_exercise,0,294.0,0.36054421768707484,0.809313528703332,0.7018795430843154,0.5660235435917785,0.5437880063744704,0.18739582042086264,0.1806416069271164,0.7346938775510204,0.7328883982336412,0.6637931034482759,0.6111111111111112,0.7264150943396226,0.6320754716981132,-0.7658378783874212,0.869022288446949,0.20246781059413593
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,drop_routine,0,294.0,0.36054421768707484,0.8852368526696106,0.7578768372552495,0.6290277132566555,0.5263094484962824,0.19432666157210304,0.16111635489484755,0.7687074829931972,0.8047470895222801,0.7443609022556391,0.61875,0.9339622641509434,0.7924528301886793,-1.8187974823948774,0.938765744302799,0.2278593334678484
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,0,294.0,0.36054421768707484,0.8487053392211963,0.7144823977353516,0.6021076790527627,0.5314184108877354,0.1885412120203314,0.1658345872269475,0.7517006802721088,0.7832195905258932,0.7224334600760456,0.6050955414012739,0.8962264150943396,0.7264150943396226,-1.2272349269434892,0.8348192308560936,0.22251703599719708
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,1,294.0,0.36054421768707484,0.8502860297069449,0.6968292850697959,0.6076975978589845,0.5323955455469521,0.18771063848126318,0.16437202842391585,0.7482993197278912,0.7764452027298274,0.7153846153846154,0.6038961038961039,0.8773584905660378,0.7830188679245284,-1.271739248337187,0.8188595309276411,0.23429443765733907
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,2,294.0,0.36054421768707484,0.8706844640706543,0.7711132523277857,0.584411273819126,0.5103270015578476,0.18399935495789788,0.1600304249956359,0.7619047619047619,0.7870835006021678,0.7265625,0.62,0.8773584905660378,0.7641509433962265,-1.3827227398960698,0.9073538765687387,0.19877521369039947
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,3,294.0,0.36054421768707484,0.8538237655560017,0.7494116279121574,0.5824708317227651,0.519500696169892,0.18419932798750635,0.16412717461212778,0.7619047619047619,0.7829686872741871,0.7222222222222222,0.6232876712328768,0.8584905660377359,0.7547169811320755,-1.198808226234659,0.858733990334954,0.20460667611344097
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,empirical_source,4,294.0,0.36054421768707484,0.8513649136892815,0.711778109841843,0.6034584393753396,0.5276269979888127,0.1831871162286535,0.16043558868991425,0.7687074829931972,0.7903452428743476,0.7301587301587301,0.6301369863013698,0.8679245283018868,0.8113207547169812,-1.2930031825369206,0.8271420510521977,0.22603750630439118
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,0,294.0,0.36054421768707484,0.8415295062224006,0.7366124626705438,0.5817728489705928,0.528456507632223,0.18696958829035337,0.1702349141729896,0.7210884353741497,0.740766760337214,0.6771653543307087,0.581081081081081,0.8113207547169812,0.7641509433962265,-1.0869180261074505,0.8144234367584098,0.20552970901345569
cleveland,hungary,v0_pooled_erm,v0,0,"{""brier_beta"": 0.0, ""d_model"": 64, ""dro_lambda"": 0.5, ""dro_tau"": 0.2, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0005, ""max_epochs"": 120, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,mar_age_sex_30,1,294.0,0.36054421768707484,0.8540746688077078,0.7289020864210061,0.5643208889773382,0.5102359052574429,0.17587324040918084,0.15971284930328228,0.7687074829931972,0.7821156162183862,0.7213114754098361,0.6376811594202898,0.8301886792452831,0.7641509433962265,-1.0663617462359603,0.8124190274326493,0.20264523176105717
